month,side,counterpart,carrier,carrier_group,departures_performed,seats,passengers,distance
8,arr,CLT,YX,Other carriers,36.0,2706.0,2545.0,529.0
8,arr,CMH,G7,Other carriers,10.0,500.0,415.0,463.0
8,arr,CMH,NK,Other carriers,8.0,1546.0,780.0,463.0
8,arr,CMH,SY,Other carriers,1.0,186.0,67.0,463.0
8,arr,CMH,YX,Other carriers,142.0,10486.0,8377.0,463.0
8,arr,CRW,MX,Other carriers,9.0,1233.0,670.0,427.0
8,arr,CVG,9E,Other carriers,31.0,2350.0,1955.0,569.0
8,arr,CVG,ABX,Other carriers,4.0,0.0,0.0,569.0
8,arr,CVG,G4,Other carriers,9.0,1518.0,1380.0,569.0
8,arr,CVG,G7,Other carriers,58.0,2900.0,2610.0,569.0
8,arr,CVG,SY,Other carriers,3.0,558.0,101.0,569.0
8,arr,CVG,YX,Other carriers,26.0,1940.0,1802.0,569.0
8,arr,DCA,G7,Other carriers,273.0,13650.0,9680.0,199.0
8,arr,DCA,YX,Other carriers,3.0,222.0,153.0,199.0
8,arr,DEN,UA,United,305.0,58177.0,52754.0,1605.0
8,arr,DFW,5X,Other carriers,11.0,0.0,0.0,1372.0
8,arr,DFW,AA,Other carriers,119.0,20576.0,18495.0,1372.0
8,arr,DFW,NK,Other carriers,15.0,3170.0,2672.0,1372.0
8,arr,DFW,UA,United,139.0,19716.0,16521.0,1372.0
8,arr,DFW,YX,Other carriers,6.0,450.0,366.0,1372.0
8,arr,DSM,G4,Other carriers,9.0,1620.0,1474.0,1017.0
8,arr,DTW,DL,Other carriers,146.0,18282.0,15789.0,488.0
8,arr,DTW,NK,Other carriers,60.0,10560.0,8998.0,488.0
8,arr,DTW,UA,United,15.0,1943.0,1596.0,488.0
8,arr,DTW,YX,Other carriers,128.0,9512.0,8277.0,488.0
8,arr,EYW,UA,United,20.0,2520.0,2295.0,1196.0
8,arr,EYW,YX,Other carriers,11.0,788.0,591.0,1196.0
8,arr,FLL,B6,Other carriers,92.0,14904.0,13272.0,1065.0
8,arr,FLL,NK,Other carriers,96.0,19554.0,17752.0,1065.0
8,arr,FLL,UA,United,168.0,29188.0,26972.0,1065.0
8,arr,FNT,G4,Other carriers,9.0,1593.0,856.0,518.0
8,arr,GRB,UA,United,1.0,364.0,183.0,757.0
8,arr,GRR,G4,Other carriers,3.0,537.0,495.0,605.0
8,arr,GRR,YX,Other carriers,62.0,4712.0,4294.0,605.0
8,arr,GSO,FX,Other carriers,17.0,0.0,0.0,445.0
8,arr,GSO,G7,Other carriers,63.0,3150.0,2491.0,445.0
8,arr,GSP,G7,Other carriers,8.0,400.0,306.0,594.0
8,arr,GSP,YX,Other carriers,81.0,6138.0,4594.0,594.0
8,arr,HHH,YX,Other carriers,31.0,2356.0,1510.0,687.0
8,arr,HPN,SY,Other carriers,1.0,186.0,0.0,35.0
8,arr,HRL,GCA,Other carriers,1.0,194.0,22.0,1675.0
8,arr,IAD,DL,Other carriers,1.0,180.0,139.0,212.0
8,arr,IAD,FX,Other carriers,18.0,0.0,0.0,212.0
8,arr,IAD,G7,Other carriers,32.0,1600.0,1299.0,212.0
8,arr,IAD,LH,Other carriers,1.0,267.0,265.0,212.0
8,arr,IAD,SY,Other carriers,1.0,186.0,41.0,212.0
8,arr,IAD,UA,United,130.0,22633.0,16976.0,212.0
8,arr,IAH,NK,Other carriers,28.0,5671.0,5020.0,1400.0
8,arr,IAH,UA,United,306.0,54245.0,48224.0,1400.0
8,arr,ILM,G7,Other carriers,60.0,3000.0,2412.0,488.0
8,arr,IND,FX,Other carriers,47.0,0.0,0.0,645.0
8,arr,IND,NK,Other carriers,31.0,5456.0,4003.0,645.0
8,arr,IND,YX,Other carriers,161.0,12104.0,10024.0,645.0
8,arr,JAC,UA,United,29.0,3654.0,2737.0,1874.0
8,arr,JAX,UA,United,90.0,15326.0,12361.0,820.0
8,arr,JAX,YX,Other carriers,28.0,2104.0,1607.0,820.0
8,arr,JFK,B6,Other carriers,1.0,162.0,151.0,21.0
8,arr,JFK,DL,Other carriers,3.0,301.0,81.0,21.0
8,arr,LAS,NK,Other carriers,56.0,11923.0,9891.0,2227.0
8,arr,LAS,UA,United,210.0,35111.0,30070.0,2227.0
8,arr,LAX,AS,Other carriers,62.0,11017.0,10300.0,2454.0
8,arr,LAX,B6,Other carriers,80.0,12720.0,11537.0,2454.0
8,arr,LAX,FX,Other carriers,17.0,0.0,0.0,2454.0
8,arr,LAX,NK,Other carriers,34.0,5984.0,5481.0,2454.0
8,arr,LAX,UA,United,294.0,68556.0,64411.0,2454.0
8,arr,MCI,UA,United,15.0,2423.0,1335.0,1092.0
8,arr,MCI,YX,Other carriers,40.0,3004.0,2656.0,1092.0
8,arr,MCO,B6,Other carriers,122.0,19404.0,17878.0,937.0
8,arr,MCO,NK,Other carriers,113.0,21196.0,19893.0,937.0
8,arr,MCO,UA,United,273.0,48228.0,43533.0,937.0
8,arr,MEM,FX,Other carriers,105.0,0.0,0.0,946.0
8,arr,MEM,UA,United,2.0,332.0,149.0,946.0
8,arr,MEM,YX,Other carriers,53.0,4016.0,2813.0,946.0
8,arr,MHT,FX,Other carriers,5.0,0.0,0.0,209.0
8,arr,MIA,AA,Other carriers,120.0,20640.0,18969.0,1085.0
8,arr,MIA,M6,Other carriers,1.0,0.0,0.0,1085.0
8,arr,MIA,MQ,Other carriers,1.0,76.0,71.0,1085.0
8,arr,MIA,MX,Other carriers,1.0,137.0,55.0,1085.0
8,arr,MIA,NK,Other carriers,31.0,5456.0,5036.0,1085.0
8,arr,MIA,UA,United,151.0,26301.0,22574.0,1085.0
8,arr,MKE,YX,Other carriers,88.0,6610.0,6084.0,725.0
8,arr,MSN,UA,United,14.0,1897.0,1638.0,799.0
8,arr,MSN,YX,Other carriers,17.0,1256.0,1132.0,799.0
8,arr,MSP,DL,Other carriers,123.0,14878.0,13869.0,1008.0
8,arr,MSP,SY,Other carriers,25.0,4650.0,4539.0,1008.0
8,arr,MSP,UA,United,72.0,11896.0,9688.0,1008.0
8,arr,MSP,YX,Other carriers,2.0,152.0,148.0,1008.0
8,arr,MSY,NK,Other carriers,6.0,1056.0,822.0,1167.0
8,arr,MSY,UA,United,59.0,9423.0,7167.0,1167.0
8,arr,MSY,YX,Other carriers,3.0,228.0,177.0,1167.0
8,arr,MYR,NK,Other carriers,57.0,10032.0,7339.0,550.0
8,arr,MYR,UA,United,31.0,3959.0,3556.0,550.0
8,arr,MYR,YX,Other carriers,29.0,2204.0,1937.0,550.0
8,arr,OAK,FX,Other carriers,5.0,0.0,0.0,2555.0
8,arr,ONT,5X,Other carriers,11.0,0.0,0.0,2409.0
8,arr,ORD,AA,Other carriers,59.0,10148.0,9562.0,719.0
8,arr,ORD,MQ,Other carriers,62.0,4172.0,3965.0,719.0
8,arr,ORD,UA,United,369.0,67615.0,63192.0,719.0
8,arr,ORD,YX,Other carriers,2.0,146.0,141.0,719.0
8,arr,ORF,G7,Other carriers,71.0,3550.0,2910.0,284.0
8,arr,ORF,UA,United,31.0,4781.0,2388.0,284.0
8,arr,ORF,YX,Other carriers,14.0,1064.0,671.0,284.0
8,arr,PBI,B6,Other carriers,62.0,10044.0,8567.0,1024.0
8,arr,PBI,UA,United,152.0,26118.0,22487.0,1024.0
8,arr,PDX,AS,Other carriers,31.0,5518.0,5222.0,2434.0
8,arr,PDX,UA,United,60.0,10045.0,9639.0,2434.0
8,arr,PHL,5X,Other carriers,12.0,0.0,0.0,80.0
8,arr,PHL,FX,Other carriers,1.0,0.0,0.0,80.0
8,arr,PHL,G7,Other carriers,1.0,50.0,46.0,80.0
8,arr,PHL,UA,United,4.0,815.0,800.0,80.0
8,arr,PHL,YX,Other carriers,1.0,76.0,72.0,80.0
8,arr,PHX,AA,Other carriers,77.0,14090.0,12384.0,2133.0
8,arr,PHX,DL,Other carriers,1.0,72.0,0.0,2133.0
8,arr,PHX,UA,United,124.0,21325.0,16715.0,2133.0
8,arr,PIT,AA,Other carriers,2.0,344.0,333.0,319.0
8,arr,PIT,G7,Other carriers,20.0,1000.0,912.0,319.0
8,arr,PIT,NK,Other carriers,14.0,2878.0,1614.0,319.0
8,arr,PIT,UA,United,1.0,179.0,172.0,319.0
8,arr,PIT,YX,Other carriers,171.0,12852.0,9633.0,319.0
8,arr,PVD,X9,Other carriers,1.0,203.0,189.0,159.0
8,arr,PWM,G7,Other carriers,2.0,100.0,92.0,284.0
8,arr,PWM,UA,United,15.0,2633.0,1501.0,284.0
8,arr,PWM,YX,Other carriers,105.0,7944.0,7163.0,284.0
8,arr,RDU,9E,Other carriers,56.0,4248.0,3593.0,416.0
8,arr,RDU,DL,Other carriers,1.0,189.0,183.0,416.0
8,arr,RDU,NK,Other carriers,20.0,3934.0,3093.0,416.0
8,arr,RDU,UA,United,120.0,20676.0,16866.0,416.0
8,arr,RDU,YX,Other carriers,5.0,380.0,367.0,416.0
8,arr,RFD,5X,Other carriers,17.0,0.0,0.0,781.0
8,arr,RIC,B6,Other carriers,1.0,162.0,161.0,277.0
8,arr,RIC,G7,Other carriers,119.0,5950.0,4243.0,277.0
8,arr,RIC,GCA,Other carriers,1.0,150.0,135.0,277.0
8,arr,RIC,YX,Other carriers,29.0,2192.0,1477.0,277.0
8,arr,RNO,0CQ,Other carriers,1.0,14.0,2.0,2390.0
8,arr,RNO,UA,United,2.0,332.0,267.0,2390.0
8,arr,ROC,G7,Other carriers,34.0,1700.0,1518.0,246.0
8,arr,ROC,YX,Other carriers,55.0,4084.0,3503.0,246.0
8,arr,RSW,B6,Other carriers,31.0,5022.0,4595.0,1068.0
8,arr,RSW,UA,United,92.0,16294.0,14419.0,1068.0
8,arr,SAN,AS,Other carriers,30.0,5283.0,4739.0,2425.0
8,arr,SAN,UA,United,122.0,21461.0,18574.0,2425.0
8,arr,SAT,UA,United,31.0,5523.0,4181.0,1569.0
8,arr,SAV,NK,Other carriers,17.0,2992.0,1918.0,708.0
8,arr,SAV,UA,United,58.0,8714.0,5986.0,708.0
8,arr,SAV,YX,Other carriers,15.0,1134.0,1010.0,708.0
8,arr,SCE,G7,Other carriers,1.0,50.0,17.0,193.0
8,arr,SDF,5X,Other carriers,118.0,0.0,0.0,642.0
8,arr,SDF,NK,Other carriers,3.0,666.0,224.0,642.0
8,arr,SDF,YX,Other carriers,61.0,4630.0,3570.0,642.0
8,arr,SEA,AS,Other carriers,103.0,18299.0,17423.0,2402.0
8,arr,SEA,UA,United,124.0,21434.0,20747.0,2402.0
8,arr,SFO,AS,Other carriers,62.0,10511.0,9928.0,2565.0
8,arr,SFO,UA,United,314.0,75323.0,71695.0,2565.0
8,arr,SJU,B6,Other carriers,62.0,12362.0,11759.0,1608.0
8,arr,SJU,F9,Other carriers,31.0,6448.0,5912.0,1608.0
8,arr,SJU,FX,Other carriers,3.0,0.0,0.0,1608.0
8,arr,SJU,M6,Other carriers,22.0,0.0,0.0,1608.0
8,arr,SJU,NK,Other carriers,7.0,1232.0,1097.0,1608.0
8,arr,SJU,UA,United,93.0,18186.0,17096.0,1608.0
8,arr,SLC,DL,Other carriers,60.0,10799.0,9843.0,1969.0
8,arr,SLC,SY,Other carriers,1.0,186.0,95.0,1969.0
8,arr,SLC,UA,United,31.0,4972.0,4768.0,1969.0
8,arr,SMF,UA,United,31.0,5367.0,4837.0,2500.0
8,arr,SNA,UA,United,91.0,11466.0,10716.0,2433.0
8,arr,SRQ,UA,United,62.0,9992.0,8519.0,1034.0
8,arr,STL,YX,Other carriers,91.0,6796.0,6269.0,872.0
8,arr,STT,UA,United,8.0,1328.0,1063.0,1634.0
8,arr,SWF,LH,Other carriers,1.0,267.0,262.0,56.0
8,arr,SWF,UA,United,1.0,179.0,179.0,56.0
8,arr,SYR,DL,Other carriers,1.0,132.0,109.0,194.0
8,arr,SYR,G7,Other carriers,16.0,800.0,624.0,194.0
8,arr,SYR,UA,United,1.0,179.0,167.0,194.0
8,arr,SYR,YX,Other carriers,44.0,3266.0,2442.0,194.0
8,arr,TPA,B6,Other carriers,60.0,9720.0,8314.0,997.0
8,arr,TPA,DL,Other carriers,1.0,72.0,62.0,997.0
8,arr,TPA,UA,United,178.0,30978.0,26896.0,997.0
8,arr,TVC,G7,Other carriers,44.0,2200.0,1794.0,644.0
8,arr,TYS,G4,Other carriers,13.0,2352.0,2105.0,631.0
8,arr,VPS,G4,Other carriers,13.0,2340.0,2064.0,988.0
8,arr,YIP,37Q,Other carriers,4.0,640.0,384.0,497.0
8,arr,YNG,37Q,Other carriers,18.0,2880.0,491.0,343.0
8,dep,ACK,G7,Other carriers,61.0,3050.0,2699.0,218.0
8,dep,ACK,TJ,Other carriers,1.0,8.0,1.0,218.0
8,dep,AEX,37Q,Other carriers,9.0,1440.0,1071.0,1212.0
8,dep,AEX,GCA,Other carriers,1.0,150.0,150.0,1212.0
8,dep,AFW,FX,Other carriers,17.0,0.0,0.0,1383.0
8,dep,ANC,FX,Other carriers,22.0,0.0,0.0,3370.0
8,dep,ANC,UA,United,31.0,5146.0,4116.0,3370.0
8,dep,ATL,37Q,Other carriers,1.0,160.0,105.0,746.0
8,dep,ATL,DL,Other carriers,260.0,48575.0,43297.0,746.0
8,dep,ATL,F9,Other carriers,61.0,12570.0,11228.0,746.0
8,dep,ATL,NK,Other carriers,31.0,5456.0,4741.0,746.0
8,dep,ATL,SY,Other carriers,1.0,186.0,0.0,746.0
8,dep,ATL,UA,United,154.0,23969.0,18793.0,746.0
8,dep,ATL,YX,Other carriers,18.0,1368.0,1254.0,746.0
8,dep,ATW,G4,Other carriers,5.0,900.0,859.0,772.0
8,dep,ATW,UA,United,1.0,364.0,180.0,772.0
8,dep,AUS,NK,Other carriers,24.0,4224.0,3410.0,1504.0
8,dep,AUS,UA,United,131.0,20392.0,16656.0,1504.0
8,dep,AUS,YX,Other carriers,2.0,140.0,113.0,1504.0
8,dep,AVL,G4,Other carriers,12.0,2160.0,1885.0,583.0
8,dep,AVL,G7,Other carriers,31.0,1550.0,1395.0,583.0
8,dep,BFF,UA,United,1.0,200.0,182.0,1526.0
8,dep,BGR,YX,Other carriers,91.0,6844.0,5608.0,393.0
8,dep,BHM,NK,Other carriers,17.0,2992.0,1528.0,850.0
8,dep,BNA,NK,Other carriers,13.0,2288.0,2037.0,748.0
8,dep,BNA,SY,Other carriers,1.0,186.0,41.0,748.0
8,dep,BNA,UA,United,114.0,18182.0,15318.0,748.0
8,dep,BNA,YX,Other carriers,34.0,2530.0,2126.0,748.0
8,dep,BOS,FX,Other carriers,42.0,0.0,0.0,200.0
8,dep,BOS,UA,United,222.0,34497.0,26512.0,200.0
8,dep,BOS,YX,Other carriers,106.0,7877.0,6175.0,200.0
8,dep,BQN,UA,United,30.0,5370.0,4653.0,1585.0
8,dep,BTV,G7,Other carriers,41.0,2050.0,1825.0,266.0
8,dep,BTV,YX,Other carriers,50.0,3788.0,3022.0,266.0
8,dep,BUF,G7,Other carriers,69.0,3450.0,3166.0,282.0
8,dep,BUF,UA,United,19.0,2711.0,2132.0,282.0
8,dep,BUF,YX,Other carriers,2.0,152.0,146.0,282.0
8,dep,BWI,DL,Other carriers,1.0,72.0,64.0,169.0
8,dep,BWI,FX,Other carriers,34.0,0.0,0.0,169.0
8,dep,BZN,UA,United,62.0,10265.0,9409.0,1882.0
8,dep,CAE,DL,Other carriers,1.0,194.0,147.0,603.0
8,dep,CAE,NK,Other carriers,15.0,2640.0,1484.0,603.0
8,dep,CHA,NK,Other carriers,15.0,2640.0,1200.0,718.0
8,dep,CHS,NK,Other carriers,19.0,3344.0,2697.0,628.0
8,dep,CHS,UA,United,29.0,3654.0,3258.0,628.0
8,dep,CHS,YX,Other carriers,61.0,4606.0,4097.0,628.0
8,dep,CLE,G7,Other carriers,6.0,300.0,285.0,404.0
8,dep,CLE,UA,United,134.0,20946.0,14429.0,404.0
8,dep,CLE,YX,Other carriers,35.0,2642.0,2422.0,404.0
8,dep,CLT,AA,Other carriers,127.0,22312.0,20164.0,529.0
8,dep,CLT,DL,Other carriers,2.0,380.0,375.0,529.0
8,dep,CLT,G7,Other carriers,2.0,100.0,91.0,529.0
8,dep,CLT,NK,Other carriers,28.0,5928.0,4878.0,529.0
8,dep,CLT,SY,Other carriers,3.0,558.0,105.0,529.0
8,dep,CLT,UA,United,112.0,15216.0,11179.0,529.0
8,dep,CLT,YX,Other carriers,34.0,2554.0,2311.0,529.0
8,dep,CMH,G7,Other carriers,10.0,500.0,455.0,463.0
8,dep,CMH,NK,Other carriers,8.0,1546.0,909.0,463.0
8,dep,CMH,SY,Other carriers,2.0,372.0,78.0,463.0
8,dep,CMH,YX,Other carriers,140.0,10376.0,8868.0,463.0
8,dep,CPS,DL,Other carriers,1.0,72.0,59.0,864.0
8,dep,CRW,MX,Other carriers,10.0,1370.0,902.0,427.0
8,dep,CVG,9E,Other carriers,31.0,2350.0,2004.0,569.0
8,dep,CVG,ABX,Other carriers,4.0,0.0,0.0,569.0
8,dep,CVG,G4,Other carriers,9.0,1518.0,1295.0,569.0
8,dep,CVG,G7,Other carriers,58.0,2900.0,2621.0,569.0
8,dep,CVG,SY,Other carriers,1.0,186.0,48.0,569.0
8,dep,CVG,YX,Other carriers,26.0,1940.0,1828.0,569.0
8,dep,DCA,G7,Other carriers,276.0,13800.0,9956.0,199.0
8,dep,DCA,YX,Other carriers,3.0,222.0,190.0,199.0
8,dep,DEN,B6,Other carriers,1.0,159.0,137.0,1605.0
8,dep,DEN,UA,United,310.0,58944.0,51134.0,1605.0
8,dep,DFW,5X,Other carriers,12.0,0.0,0.0,1372.0
8,dep,DFW,AA,Other carriers,117.0,20232.0,19029.0,1372.0
8,dep,DFW,NK,Other carriers,15.0,3170.0,3107.0,1372.0
8,dep,DFW,UA,United,136.0,19245.0,16169.0,1372.0
8,dep,DFW,YX,Other carriers,6.0,450.0,425.0,1372.0
8,dep,DSM,G4,Other carriers,9.0,1620.0,1468.0,1017.0
8,dep,DTW,DL,Other carriers,147.0,18438.0,15904.0,488.0
8,dep,DTW,NK,Other carriers,59.0,10384.0,8954.0,488.0
8,dep,DTW,UA,United,15.0,1943.0,1598.0,488.0
8,dep,DTW,YX,Other carriers,129.0,9582.0,8597.0,488.0
8,dep,ELP,GCA,Other carriers,1.0,194.0,98.0,1888.0
8,dep,ELP,SY,Other carriers,1.0,186.0,62.0,1888.0
8,dep,EYW,UA,United,20.0,2520.0,2133.0,1196.0
8,dep,EYW,YX,Other carriers,11.0,788.0,658.0,1196.0
8,dep,FLL,B6,Other carriers,90.0,14580.0,12982.0,1065.0
8,dep,FLL,NK,Other carriers,98.0,19952.0,17491.0,1065.0
8,dep,FLL,UA,United,168.0,29175.0,25404.0,1065.0
8,dep,FNT,G4,Other carriers,9.0,1593.0,830.0,518.0
8,dep,GRR,G4,Other carriers,3.0,537.0,492.0,605.0
8,dep,GRR,YX,Other carriers,64.0,4858.0,4325.0,605.0
8,dep,GSO,FX,Other carriers,17.0,0.0,0.0,445.0
8,dep,GSO,G7,Other carriers,62.0,3100.0,2574.0,445.0
8,dep,GSP,G7,Other carriers,7.0,350.0,314.0,594.0
8,dep,GSP,YX,Other carriers,81.0,6144.0,4526.0,594.0
8,dep,HHH,YX,Other carriers,29.0,2204.0,1616.0,687.0
8,dep,HPN,SY,Other carriers,1.0,186.0,0.0,35.0
8,dep,HRL,37Q,Other carriers,5.0,800.0,200.0,1675.0
8,dep,HRL,GCA,Other carriers,2.0,248.0,148.0,1675.0
8,dep,IAD,AA,Other carriers,1.0,172.0,153.0,212.0
8,dep,IAD,DL,Other carriers,2.0,144.0,59.0,212.0
8,dep,IAD,FX,Other carriers,56.0,0.0,0.0,212.0
8,dep,IAD,G7,Other carriers,30.0,1500.0,1259.0,212.0
8,dep,IAD,SY,Other carriers,1.0,186.0,31.0,212.0
8,dep,IAD,UA,United,123.0,20897.0,15143.0,212.0
8,dep,IAD,YX,Other carriers,4.0,298.0,258.0,212.0
8,dep,IAH,AA,Other carriers,1.0,172.0,165.0,1400.0
8,dep,IAH,NK,Other carriers,28.0,5671.0,4818.0,1400.0
8,dep,IAH,UA,United,311.0,54662.0,46389.0,1400.0
8,dep,ILM,G7,Other carriers,61.0,3050.0,2288.0,488.0
8,dep,IND,FX,Other carriers,49.0,0.0,0.0,645.0
8,dep,IND,MQ,Other carriers,1.0,65.0,64.0,645.0
8,dep,IND,NK,Other carriers,31.0,5456.0,4460.0,645.0
8,dep,IND,UA,United,1.0,176.0,146.0,645.0
8,dep,IND,YX,Other carriers,160.0,11908.0,9319.0,645.0
8,dep,IPT,DL,Other carriers,1.0,72.0,69.0,149.0
8,dep,JAC,UA,United,29.0,3654.0,3077.0,1874.0
8,dep,JAX,UA,United,92.0,15671.0,12489.0,820.0
8,dep,JAX,YX,Other carriers,27.0,2034.0,1671.0,820.0
8,dep,JFK,AA,Other carriers,1.0,172.0,168.0,21.0
8,dep,JFK,B6,Other carriers,1.0,162.0,143.0,21.0
8,dep,JFK,FX,Other carriers,1.0,0.0,0.0,21.0
8,dep,LAS,NK,Other carriers,57.0,12152.0,10400.0,2227.0
8,dep,LAS,UA,United,211.0,36044.0,29623.0,2227.0
8,dep,LAX,AS,Other carriers,62.0,10849.0,9931.0,2454.0
8,dep,LAX,B6,Other carriers,79.0,12561.0,10156.0,2454.0
8,dep,LAX,FX,Other carriers,7.0,0.0,0.0,2454.0
8,dep,LAX,NK,Other carriers,34.0,5984.0,5294.0,2454.0
8,dep,LAX,UA,United,296.0,68835.0,60267.0,2454.0
8,dep,MCI,UA,United,14.0,2257.0,1613.0,1092.0
8,dep,MCI,YX,Other carriers,42.0,3156.0,2759.0,1092.0
8,dep,MCO,AA,Other carriers,1.0,172.0,168.0,937.0
8,dep,MCO,B6,Other carriers,122.0,19404.0,17064.0,937.0
8,dep,MCO,M6,Other carriers,22.0,0.0,0.0,937.0
8,dep,MCO,NK,Other carriers,112.0,21020.0,19353.0,937.0
8,dep,MCO,UA,United,272.0,48062.0,43392.0,937.0
8,dep,MDT,37Q,Other carriers,1.0,160.0,95.0,141.0
8,dep,MDW,DL,Other carriers,1.0,72.0,0.0,711.0
8,dep,MEM,FX,Other carriers,105.0,0.0,0.0,946.0
8,dep,MEM,UA,United,2.0,332.0,88.0,946.0
8,dep,MEM,YX,Other carriers,52.0,3940.0,2842.0,946.0
8,dep,MIA,AA,Other carriers,120.0,20640.0,18947.0,1085.0
8,dep,MIA,LDQ,Other carriers,1.0,14.0,0.0,1085.0
8,dep,MIA,MQ,Other carriers,1.0,76.0,74.0,1085.0
8,dep,MIA,NK,Other carriers,30.0,5280.0,4767.0,1085.0
8,dep,MIA,UA,United,150.0,26265.0,23059.0,1085.0
8,dep,MKE,YX,Other carriers,87.0,6534.0,5906.0,725.0
8,dep,MSN,UA,United,14.0,1897.0,1738.0,799.0
8,dep,MSN,YX,Other carriers,16.0,1210.0,1114.0,799.0
8,dep,MSP,DL,Other carriers,124.0,15005.0,13657.0,1008.0
8,dep,MSP,SY,Other carriers,24.0,4464.0,4235.0,1008.0
8,dep,MSP,UA,United,72.0,12420.0,10919.0,1008.0
8,dep,MSP,YX,Other carriers,2.0,152.0,136.0,1008.0
8,dep,MSY,NK,Other carriers,6.0,1056.0,802.0,1167.0
8,dep,MSY,UA,United,59.0,8144.0,6773.0,1167.0
8,dep,MSY,YX,Other carriers,3.0,228.0,207.0,1167.0
8,dep,MYR,NK,Other carriers,57.0,10032.0,6763.0,550.0
8,dep,MYR,UA,United,31.0,3959.0,3496.0,550.0
8,dep,MYR,YX,Other carriers,31.0,2356.0,1970.0,550.0
8,dep,OAK,FX,Other carriers,17.0,0.0,0.0,2555.0
8,dep,OKC,UA,United,1.0,166.0,148.0,1325.0
8,dep,ONT,FX,Other carriers,10.0,0.0,0.0,2409.0
8,dep,ORD,AA,Other carriers,59.0,10148.0,9097.0,719.0
8,dep,ORD,MQ,Other carriers,61.0,4108.0,3963.0,719.0
8,dep,ORD,UA,United,368.0,67302.0,60901.0,719.0
8,dep,ORD,YX,Other carriers,3.0,228.0,179.0,719.0
8,dep,ORF,G7,Other carriers,72.0,3600.0,3180.0,284.0
8,dep,ORF,UA,United,31.0,4728.0,2467.0,284.0
8,dep,ORF,YX,Other carriers,14.0,1064.0,936.0,284.0
8,dep,PBI,B6,Other carriers,63.0,10244.0,8783.0,1024.0
8,dep,PBI,UA,United,154.0,26476.0,22802.0,1024.0
8,dep,PDX,AS,Other carriers,31.0,5461.0,5102.0,2434.0
8,dep,PDX,UA,United,61.0,10224.0,8611.0,2434.0
8,dep,PHL,5X,Other carriers,17.0,0.0,0.0,80.0
8,dep,PHL,DL,Other carriers,1.0,72.0,0.0,80.0
8,dep,PHX,AA,Other carriers,77.0,14090.0,12874.0,2133.0
8,dep,PHX,UA,United,124.0,21260.0,16481.0,2133.0
8,dep,PIT,DL,Other carriers,1.0,72.0,67.0,319.0
8,dep,PIT,G7,Other carriers,22.0,1100.0,973.0,319.0
8,dep,PIT,NK,Other carriers,14.0,2878.0,1853.0,319.0
8,dep,PIT,YX,Other carriers,171.0,12870.0,10214.0,319.0
8,dep,PSM,37Q,Other carriers,1.0,160.0,70.0,238.0
8,dep,PVD,X9,Other carriers,1.0,203.0,0.0,159.0
8,dep,PWM,G7,Other carriers,2.0,100.0,98.0,284.0
8,dep,PWM,UA,United,17.0,2991.0,1536.0,284.0
8,dep,PWM,YX,Other carriers,103.0,7732.0,6696.0,284.0
8,dep,RDU,9E,Other carriers,56.0,4248.0,3639.0,416.0
8,dep,RDU,NK,Other carriers,19.0,3712.0,3148.0,416.0
8,dep,RDU,UA,United,119.0,19844.0,17116.0,416.0
8,dep,RDU,YX,Other carriers,5.0,380.0,372.0,416.0
8,dep,RFD,5X,Other carriers,47.0,0.0,0.0,781.0
8,dep,RIC,37Q,Other carriers,2.0,320.0,178.0,277.0
8,dep,RIC,G7,Other carriers,113.0,5650.0,3987.0,277.0
8,dep,RIC,NK,Other carriers,1.0,222.0,201.0,277.0
8,dep,RIC,YX,Other carriers,33.0,2502.0,1951.0,277.0
8,dep,RNO,UA,United,2.0,332.0,223.0,2390.0
8,dep,ROC,G7,Other carriers,34.0,1700.0,1517.0,246.0
8,dep,ROC,YX,Other carriers,55.0,4144.0,3545.0,246.0
8,dep,RSW,B6,Other carriers,31.0,5022.0,3929.0,1068.0
8,dep,RSW,UA,United,91.0,16115.0,14362.0,1068.0
8,dep,SAN,AS,Other carriers,30.0,5340.0,4308.0,2425.0
8,dep,SAN,UA,United,123.0,21458.0,17964.0,2425.0
8,dep,SAT,UA,United,31.0,4619.0,3742.0,1569.0
8,dep,SAV,NK,Other carriers,18.0,3168.0,1961.0,708.0
8,dep,SAV,UA,United,59.0,8893.0,5627.0,708.0
8,dep,SAV,YX,Other carriers,17.0,1286.0,1099.0,708.0
8,dep,SDF,5X,Other carriers,117.0,0.0,0.0,642.0
8,dep,SDF,NK,Other carriers,3.0,666.0,305.0,642.0
8,dep,SDF,YX,Other carriers,61.0,4636.0,3705.0,642.0
8,dep,SEA,AS,Other carriers,103.0,17980.0,16955.0,2402.0
8,dep,SEA,FX,Other carriers,5.0,0.0,0.0,2402.0
8,dep,SEA,UA,United,124.0,21436.0,20106.0,2402.0
8,dep,SFO,AS,Other carriers,62.0,11017.0,9860.0,2565.0
8,dep,SFO,UA,United,315.0,75408.0,67840.0,2565.0
8,dep,SHV,UA,United,1.0,179.0,145.0,1229.0
8,dep,SJU,B6,Other carriers,63.0,12524.0,11689.0,1608.0
8,dep,SJU,F9,Other carriers,31.0,6448.0,5309.0,1608.0
8,dep,SJU,NK,Other carriers,7.0,1232.0,1197.0,1608.0
8,dep,SJU,UA,United,94.0,18612.0,16591.0,1608.0
8,dep,SLC,DL,Other carriers,61.0,10979.0,9796.0,1969.0
